Regiao,Estado,Municipio,Nome da Rua,Numero Rua,Bairro,Cep,Produto,Valor de Venda,Bandeira
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA CAPITAO CASA,1701,DOS CASA,9812000,GASOLINA,5.47,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA CAPITAO CASA,1701,DOS CASA,9812000,GASOLINA ADITIVADA,5.67,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA CAPITAO CASA,1701,DOS CASA,9812000,DIESEL,5.94,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA CAPITAO CASA,1701,DOS CASA,9812000,DIESEL S10,6.07,VIBRA
SE,SP,SAO BERNARDO DO CAMPO,AVENIDA CAPITAO CASA,1701,DOS CASA,9812000,ETANOL,3.24,VIBRA
S,RS,GUAIBA,RUA SANTA MARIA,1225,LOTEAMENTO DA RAMADA,92500000,GASOLINA ADITIVADA,5.79,IPIRANGA
S,RS,GUAIBA,RUA SANTA MARIA,1225,LOTEAMENTO DA RAMADA,92500000,DIESEL,5.89,IPIRANGA
S,RS,GUAIBA,RUA SANTA MARIA,1225,LOTEAMENTO DA RAMADA,92500000,DIESEL S10,5.99,IPIRANGA
S,RS,GUAIBA,RUA SANTA MARIA,1225,LOTEAMENTO DA RAMADA,92500000,ETANOL,4.09,IPIRANGA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,299,SAO LUIZ,27250050,DIESEL,5.99,BRANCA
SE,RJ,VOLTA REDONDA,RODOVIA LUCIO MEIRA,299,SAO LUIZ,27250050,DIESEL S10,6.09,BRANCA
S,SC,JOINVILLE,RUA PETROPOLIS,772,PETROPOLIS,89208301,GASOLINA,5.73,ALESAT
S,SC,JOINVILLE,RUA PETROPOLIS,772,PETROPOLIS,89208301,GASOLINA ADITIVADA,5.85,ALESAT
S,SC,JOINVILLE,RUA PETROPOLIS,772,PETROPOLIS,89208301,DIESEL S10,5.99,ALESAT
S,SC,JOINVILLE,RUA PETROPOLIS,772,PETROPOLIS,89208301,ETANOL,4.09,ALESAT
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIANO RICARDO,379,PARQUE RESIDENCIAL AQUARIUS,12246020,GASOLINA,5.29,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIANO RICARDO,379,PARQUE RESIDENCIAL AQUARIUS,12246020,GASOLINA ADITIVADA,5.49,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIANO RICARDO,379,PARQUE RESIDENCIAL AQUARIUS,12246020,DIESEL S10,5.99,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CASSIANO RICARDO,379,PARQUE RESIDENCIAL AQUARIUS,12246020,ETANOL,3.29,IPIRANGA
S,PR,APUCARANA,AVENIDA PARANA,196,VILA CASSALA,86804340,GASOLINA,5.89,IPIRANGA
S,PR,APUCARANA,AVENIDA PARANA,196,VILA CASSALA,86804340,GASOLINA ADITIVADA,5.99,IPIRANGA
S,PR,APUCARANA,AVENIDA PARANA,196,VILA CASSALA,86804340,DIESEL,6.19,IPIRANGA
S,PR,APUCARANA,AVENIDA PARANA,196,VILA CASSALA,86804340,DIESEL S10,6.29,IPIRANGA
S,PR,APUCARANA,AVENIDA PARANA,196,VILA CASSALA,86804340,ETANOL,3.89,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO GUILHERMINO,370,CENTRO,12210130,GASOLINA,5.07,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO GUILHERMINO,370,CENTRO,12210130,GASOLINA ADITIVADA,5.07,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO GUILHERMINO,370,CENTRO,12210130,DIESEL S10,5.79,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA JOAO GUILHERMINO,370,CENTRO,12210130,ETANOL,2.99,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA CANDIDO MAIA,12,AGOSTINHO PORTO,25510050,GNV,4.49,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA CANDIDO MAIA,12,AGOSTINHO PORTO,25510050,GASOLINA,5.59,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA CANDIDO MAIA,12,AGOSTINHO PORTO,25510050,GASOLINA ADITIVADA,5.69,BRANCA
SE,RJ,SAO JOAO DE MERITI,RUA CANDIDO MAIA,12,AGOSTINHO PORTO,25510050,ETANOL,3.99,BRANCA
SE,SP,JACAREI,RUA BERNARDINO DE CAMPOS,49,CENTRO,12308010,GASOLINA,5.29,RAIZEN
SE,SP,JACAREI,RUA BERNARDINO DE CAMPOS,49,CENTRO,12308010,GASOLINA ADITIVADA,5.49,RAIZEN
SE,SP,JACAREI,RUA BERNARDINO DE CAMPOS,49,CENTRO,12308010,DIESEL S10,5.74,RAIZEN
SE,SP,JACAREI,RUA BERNARDINO DE CAMPOS,49,CENTRO,12308010,ETANOL,3.29,RAIZEN
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,764,CID JARDIM,12231675,GNV,4.27,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,764,CID JARDIM,12231675,GASOLINA,5.27,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,764,CID JARDIM,12231675,GASOLINA ADITIVADA,5.39,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,764,CID JARDIM,12231675,DIESEL S10,6.19,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,AVENIDA CIDADE JARDIM,764,CID JARDIM,12231675,ETANOL,3.29,IPIRANGA
NE,PE,RECIFE,AVENIDA DA RECUPERACAO,250,APIPUCOS,52071500,GNV,4.24,VIBRA
NE,PE,RECIFE,AVENIDA DOMINGOS FERREIRA,2117,BOA VIAGEM,51111020,GNV,4.24,VIBRA
NE,PE,RECIFE,AVENIDA DOMINGOS FERREIRA,2117,BOA VIAGEM,51111020,GASOLINA,5.19,VIBRA
NE,PE,RECIFE,AVENIDA DOMINGOS FERREIRA,2117,BOA VIAGEM,51111020,GASOLINA ADITIVADA,5.29,VIBRA
NE,PE,RECIFE,AVENIDA DOMINGOS FERREIRA,2117,BOA VIAGEM,51111020,ETANOL,3.69,VIBRA
S,SC,JOINVILLE,RUA PETROPOLIS,923,ITAUM,89208300,GASOLINA,5.79,IPIRANGA
S,SC,JOINVILLE,RUA PETROPOLIS,923,ITAUM,89208300,GASOLINA ADITIVADA,5.99,IPIRANGA
S,SC,JOINVILLE,RUA PETROPOLIS,923,ITAUM,89208300,DIESEL S10,6.19,IPIRANGA
SE,SP,PRAIA GRANDE,RUA   PERNAMBUCO,618,BOQUEIRAO,11700010,GASOLINA,5.99,RAIZEN
SE,SP,PRAIA GRANDE,RUA   PERNAMBUCO,618,BOQUEIRAO,11700010,GASOLINA ADITIVADA,6.29,RAIZEN
SE,SP,PRAIA GRANDE,RUA   PERNAMBUCO,618,BOQUEIRAO,11700010,DIESEL S10,6.29,RAIZEN
SE,SP,PRAIA GRANDE,RUA   PERNAMBUCO,618,BOQUEIRAO,11700010,ETANOL,3.99,RAIZEN
NE,MA,IMPERATRIZ,RODOVIA BR010,170,ENTRONCAMENTO,65913460,GASOLINA,5.44,BRANCA
NE,MA,IMPERATRIZ,RODOVIA BR010,170,ENTRONCAMENTO,65913460,DIESEL S10,5.81,BRANCA
SE,MG,CARATINGA,AVENIDA DARIO DE ANUNCIACAO GROSSI,139,SALATIEL,35304210,GASOLINA,5.69,ALESAT
SE,MG,CARATINGA,AVENIDA DARIO DE ANUNCIACAO GROSSI,139,SALATIEL,35304210,GASOLINA ADITIVADA,5.89,ALESAT
SE,MG,CARATINGA,AVENIDA DARIO DE ANUNCIACAO GROSSI,139,SALATIEL,35304210,DIESEL,5.99,ALESAT
SE,MG,CARATINGA,AVENIDA DARIO DE ANUNCIACAO GROSSI,139,SALATIEL,35304210,DIESEL S10,6.19,ALESAT
SE,MG,CARATINGA,AVENIDA DARIO DE ANUNCIACAO GROSSI,139,SALATIEL,35304210,ETANOL,3.89,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,400,SATELITE,31748002,GASOLINA,5.29,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,400,SATELITE,31748002,GASOLINA ADITIVADA,5.49,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,400,SATELITE,31748002,DIESEL S10,5.79,ALESAT
SE,MG,BELO HORIZONTE,RODOVIA PAPA JOAO PAULO II,400,SATELITE,31748002,ETANOL,3.29,ALESAT
S,PR,APUCARANA,AVENIDA MINAS GERAIS,860,JARDIM APUCARANA,86804000,GASOLINA,5.79,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,860,JARDIM APUCARANA,86804000,GASOLINA ADITIVADA,5.82,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,860,JARDIM APUCARANA,86804000,DIESEL,6.19,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,860,JARDIM APUCARANA,86804000,DIESEL S10,6.29,BRANCA
S,PR,APUCARANA,AVENIDA MINAS GERAIS,860,JARDIM APUCARANA,86804000,ETANOL,3.79,BRANCA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,1852,JARDIM DONA BENTA,8694000,GASOLINA,5.47,IPIRANGA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,1852,JARDIM DONA BENTA,8694000,GASOLINA ADITIVADA,5.77,IPIRANGA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,1852,JARDIM DONA BENTA,8694000,DIESEL,6.07,IPIRANGA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,1852,JARDIM DONA BENTA,8694000,DIESEL S10,6.17,IPIRANGA
SE,SP,SUZANO,AVENIDA FRANCISCO MARENGO,1852,JARDIM DONA BENTA,8694000,ETANOL,3.27,IPIRANGA
S,RS,GUAIBA,AVENIDA NORBERTO LINCK,83,PARQUE 35,92500000,GASOLINA,5.45,BRANCA
S,RS,GUAIBA,AVENIDA NORBERTO LINCK,83,PARQUE 35,92500000,GASOLINA ADITIVADA,5.69,BRANCA
S,RS,GUAIBA,AVENIDA NORBERTO LINCK,83,PARQUE 35,92500000,DIESEL S10,5.95,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA VILACA,80,CENTRO,12210000,GASOLINA,5.09,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA VILACA,80,CENTRO,12210000,GASOLINA ADITIVADA,5.14,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA VILACA,80,CENTRO,12210000,ETANOL,2.99,BRANCA
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1579,FAROL,57055000,GNV,4.69,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1579,FAROL,57055000,GASOLINA,5.49,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1579,FAROL,57055000,GASOLINA ADITIVADA,5.84,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1579,FAROL,57055000,DIESEL S10,5.69,RAIZEN
NE,AL,MACEIO,AVENIDA FERNANDES LIMA,1579,FAROL,57055000,ETANOL,3.69,RAIZEN
N,PA,PARAUAPEBAS,MARGEM DIREITA DA RODOVIA PA 275,SN,ZONA RURAL,68515000,GASOLINA,6.62,VIBRA
N,PA,PARAUAPEBAS,MARGEM DIREITA DA RODOVIA PA 275,SN,ZONA RURAL,68515000,GASOLINA ADITIVADA,6.62,VIBRA
N,PA,PARAUAPEBAS,MARGEM DIREITA DA RODOVIA PA 275,SN,ZONA RURAL,68515000,DIESEL S10,6.99,VIBRA
N,PA,PARAUAPEBAS,MARGEM DIREITA DA RODOVIA PA 275,SN,ZONA RURAL,68515000,ETANOL,4.7,VIBRA
NE,MA,IMPERATRIZ,RUA LUIZ DOMINGUES,1177,CENTRO,65901270,GASOLINA,5.48,SABBÁ
NE,MA,IMPERATRIZ,RUA LUIZ DOMINGUES,1177,CENTRO,65901270,GASOLINA ADITIVADA,5.63,SABBÁ
NE,MA,IMPERATRIZ,RUA LUIZ DOMINGUES,1177,CENTRO,65901270,DIESEL S10,5.89,SABBÁ
NE,MA,IMPERATRIZ,RUA LUIZ DOMINGUES,1177,CENTRO,65901270,ETANOL,4.55,SABBÁ
SE,SP,GUARUJA,AVENIDA  DOS CAICARAS,1085,JARDIM LAS PALMAS,11420440,GASOLINA,5.99,IPIRANGA
SE,SP,GUARUJA,AVENIDA  DOS CAICARAS,1085,JARDIM LAS PALMAS,11420440,GASOLINA ADITIVADA,6.39,IPIRANGA
SE,SP,GUARUJA,AVENIDA  DOS CAICARAS,1085,JARDIM LAS PALMAS,11420440,ETANOL,3.99,IPIRANGA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,645,CENTRO,65200000,GASOLINA,5.79,BRANCA
NE,MA,PINHEIRO,AVENIDA PAULO RAMOS,645,CENTRO,65200000,DIESEL S10,6.18,BRANCA
SE,RJ,NOVA IGUACU,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070,POSSE,26030380,GASOLINA,5.29,BRANCA
SE,RJ,NOVA IGUACU,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070,POSSE,26030380,GASOLINA ADITIVADA,5.39,BRANCA
SE,RJ,NOVA IGUACU,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070,POSSE,26030380,DIESEL,5.89,BRANCA
SE,RJ,NOVA IGUACU,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070,POSSE,26030380,DIESEL S10,5.99,BRANCA
SE,RJ,NOVA IGUACU,AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070,POSSE,26030380,ETANOL,3.69,BRANCA
SE,SP,SAO JOSE DOS CAMPOS,RUA GISELE MARTINS,401,JARDIM MORUMBI,12236500,GASOLINA,5.19,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA GISELE MARTINS,401,JARDIM MORUMBI,12236500,GASOLINA ADITIVADA,5.34,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA GISELE MARTINS,401,JARDIM MORUMBI,12236500,DIESEL,5.69,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA GISELE MARTINS,401,JARDIM MORUMBI,12236500,ETANOL,3.19,VIBRA
NE,PI,TERESINA,AVENIDA LINDOLFO MONTEIRO,990,FATIMA,64049440,GASOLINA,5.19,VIBRA
NE,PI,TERESINA,AVENIDA LINDOLFO MONTEIRO,990,FATIMA,64049440,GASOLINA ADITIVADA,5.19,VIBRA
NE,PI,TERESINA,AVENIDA LINDOLFO MONTEIRO,990,FATIMA,64049440,DIESEL,6.18,VIBRA
NE,PI,TERESINA,AVENIDA LINDOLFO MONTEIRO,990,FATIMA,64049440,ETANOL,3.99,VIBRA
SE,SP,SUZANO,RUA UM,51,MIGUEL BADRA,8690000,GASOLINA,5.57,IPIRANGA
SE,SP,SUZANO,RUA UM,51,MIGUEL BADRA,8690000,GASOLINA ADITIVADA,5.87,IPIRANGA
SE,SP,SUZANO,RUA UM,51,MIGUEL BADRA,8690000,DIESEL,5.87,IPIRANGA
SE,SP,SUZANO,RUA UM,51,MIGUEL BADRA,8690000,DIESEL S10,5.97,IPIRANGA
SE,SP,SUZANO,RUA UM,51,MIGUEL BADRA,8690000,ETANOL,3.37,IPIRANGA
SE,SP,SAO JOSE DOS CAMPOS,RUA GENESIA BERARDINELLI TARANTINO,556,JARDIM PAULISTA,12216220,GASOLINA,5.24,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA GENESIA BERARDINELLI TARANTINO,556,JARDIM PAULISTA,12216220,GASOLINA ADITIVADA,5.34,VIBRA
SE,SP,SAO JOSE DOS CAMPOS,RUA GENESIA BERARDINELLI TARANTINO,556,JARDIM PAULISTA,12216220,ETANOL,3.14,VIBRA
SE,SP,PRAIA GRANDE,RUA SANTA LUZIA,681,CAICARA,11706040,GASOLINA,5.29,BRANCA
SE,SP,PRAIA GRANDE,RUA SANTA LUZIA,681,CAICARA,11706040,GASOLINA ADITIVADA,5.29,BRANCA
SE,SP,PRAIA GRANDE,RUA SANTA LUZIA,681,CAICARA,11706040,DIESEL,5.69,BRANCA
SE,SP,PRAIA GRANDE,RUA SANTA LUZIA,681,CAICARA,11706040,ETANOL,3.19,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA   GUADALAJARA,302,VILA GUILHERMINA,11702210,ETANOL,3.39,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA   GUADALAJARA,302,VILA GUILHERMINA,11702210,GASOLINA,5.29,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA   GUADALAJARA,302,VILA GUILHERMINA,11702210,GASOLINA ADITIVADA,5.69,IPIRANGA
SE,SP,PRAIA GRANDE,AVENIDA   GUADALAJARA,302,VILA GUILHERMINA,11702210,DIESEL S10,5.99,IPIRANGA
NE,AL,ARAPIRACA,RODOVIA AL 110,8766,ZONA RURAL,57318100,GASOLINA,5.39,BRANCA
NE,AL,ARAPIRACA,RODOVIA AL 110,8766,ZONA RURAL,57318100,GASOLINA ADITIVADA,5.49,BRANCA
NE,AL,ARAPIRACA,RODOVIA AL 110,8766,ZONA RURAL,57318100,DIESEL,5.75,BRANCA
NE,AL,ARAPIRACA,RODOVIA AL 110,8766,ZONA RURAL,57318100,ETANOL,3.69,BRANCA
NE,RN,CAICO,RUA TONHECA DANTAS,115,PENEDO,59300000,GASOLINA,5.99,BRANCA
NE,RN,CAICO,RUA TONHECA DANTAS,115,PENEDO,59300000,DIESEL,6.79,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,3933,AVIACAO,11703500,GASOLINA,5.89,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,3933,AVIACAO,11703500,GASOLINA ADITIVADA,6.29,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,3933,AVIACAO,11703500,DIESEL S10,6.25,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA DOUTOR ROBERTO DE ALMEIDA VINHAS,3933,AVIACAO,11703500,ETANOL,3.79,RAIZEN
N,PA,PARAUAPEBAS,RODOVIA PA 160,SN,CIDADE JARDIM,68515000,GASOLINA,5.89,BRANCA
N,PA,PARAUAPEBAS,RODOVIA PA 160,SN,CIDADE JARDIM,68515000,GASOLINA ADITIVADA,5.95,BRANCA
N,PA,PARAUAPEBAS,RODOVIA PA 160,SN,CIDADE JARDIM,68515000,DIESEL,6.37,BRANCA
NE,AL,MACEIO,AVENIDA GOVERNADOR AFRANIO LAGES,117,BOM PARTO,57017225,GASOLINA,5.39,IPIRANGA
NE,AL,MACEIO,AVENIDA GOVERNADOR AFRANIO LAGES,117,BOM PARTO,57017225,GASOLINA ADITIVADA,5.59,IPIRANGA
NE,AL,MACEIO,AVENIDA GOVERNADOR AFRANIO LAGES,117,BOM PARTO,57017225,ETANOL,3.49,IPIRANGA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2017,VILA MARIA DE MAGGI,8680000,GASOLINA,4.84,IPIRANGA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2017,VILA MARIA DE MAGGI,8680000,GASOLINA ADITIVADA,5.29,IPIRANGA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2017,VILA MARIA DE MAGGI,8680000,DIESEL S10,5.88,IPIRANGA
SE,SP,SUZANO,AVENIDA MAJOR PINHEIRO FROES,2017,VILA MARIA DE MAGGI,8680000,ETANOL,2.96,IPIRANGA
NE,RN,CAICO,RODOVIA BR 427 KM 1044,SN,ZONA RURAL,59300000,GASOLINA,5.99,ALESAT
NE,RN,CAICO,RODOVIA BR 427 KM 1044,SN,ZONA RURAL,59300000,GASOLINA ADITIVADA,5.99,ALESAT
NE,RN,CAICO,RODOVIA BR 427 KM 1044,SN,ZONA RURAL,59300000,DIESEL,6.45,ALESAT
NE,RN,CAICO,RODOVIA BR 427 KM 1044,SN,ZONA RURAL,59300000,DIESEL S10,6.45,ALESAT
SE,SP,SUZANO,AVENIDA GUILHERME GARIJO,1405,CENTRO,8695010,GASOLINA,5.48,IPIRANGA
SE,SP,SUZANO,AVENIDA GUILHERME GARIJO,1405,CENTRO,8695010,GASOLINA ADITIVADA,5.58,IPIRANGA
SE,SP,SUZANO,AVENIDA GUILHERME GARIJO,1405,CENTRO,8695010,DIESEL,6.04,IPIRANGA
SE,SP,SUZANO,AVENIDA GUILHERME GARIJO,1405,CENTRO,8695010,DIESEL S10,6.14,IPIRANGA
SE,SP,SUZANO,AVENIDA GUILHERME GARIJO,1405,CENTRO,8695010,ETANOL,3.38,IPIRANGA
SE,SP,GUARUJA,RUA MARIA ALZIRA DA CONCEICAO,8,PARQUE ENSEADA,11443290,GASOLINA,5.99,VIBRA
SE,SP,GUARUJA,RUA MARIA ALZIRA DA CONCEICAO,8,PARQUE ENSEADA,11443290,GASOLINA ADITIVADA,6.09,VIBRA
SE,SP,GUARUJA,RUA MARIA ALZIRA DA CONCEICAO,8,PARQUE ENSEADA,11443290,DIESEL S10,6.47,VIBRA
SE,SP,GUARUJA,RUA MARIA ALZIRA DA CONCEICAO,8,PARQUE ENSEADA,11443290,ETANOL,3.89,VIBRA
N,PA,PARAUAPEBAS,RUA CRISTO REI,60,RIO VERDE,68515000,GASOLINA,6.39,IPIRANGA
N,PA,PARAUAPEBAS,RUA CRISTO REI,60,RIO VERDE,68515000,GASOLINA ADITIVADA,6.39,IPIRANGA
N,PA,PARAUAPEBAS,RUA CRISTO REI,60,RIO VERDE,68515000,DIESEL,7.19,IPIRANGA
N,PA,PARAUAPEBAS,RUA CRISTO REI,60,RIO VERDE,68515000,DIESEL S10,7.19,IPIRANGA
NE,AL,ARAPIRACA,RUA EXPEDICIONARIO BRASILEIRO,1747,CAVACO,57306415,GASOLINA,5.39,BRANCA
NE,AL,ARAPIRACA,RUA EXPEDICIONARIO BRASILEIRO,1747,CAVACO,57306415,GASOLINA ADITIVADA,5.49,BRANCA
NE,AL,ARAPIRACA,RUA EXPEDICIONARIO BRASILEIRO,1747,CAVACO,57306415,DIESEL S10,5.87,BRANCA
NE,AL,ARAPIRACA,RUA EXPEDICIONARIO BRASILEIRO,1747,CAVACO,57306415,ETANOL,3.74,BRANCA
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,11.771,CAICARA,11707000,GASOLINA,5.59,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,11.771,CAICARA,11707000,GASOLINA ADITIVADA,5.99,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,11.771,CAICARA,11707000,DIESEL S10,6.19,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,11.771,CAICARA,11707000,ETANOL,3.69,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,2633,GUILHERMINA,11702200,GASOLINA,5.59,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,2633,GUILHERMINA,11702200,GASOLINA ADITIVADA,5.99,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,2633,GUILHERMINA,11702200,DIESEL S10,6.19,RAIZEN
SE,SP,PRAIA GRANDE,AVENIDA PRESIDENTE KENNEDY,2633,GUILHERMINA,11702200,ETANOL,3.69,RAIZEN
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,370,JARDIM ESTELA,8563100,GASOLINA ADITIVADA,5.79,VIBRA
SE,SP,POA,AVENIDA LUCAS NOGUEIRA GARCEZ,370,JARDIM ESTELA,8563100,ETANOL,3.39,VIBRA
NE,AL,ARAPIRACA,RUA PADRE DANIEL,639,ELDORADO,57306120,GASOLINA,5.39,BRANCA
NE,AL,ARAPIRACA,RUA PADRE DANIEL,639,ELDORADO,57306120,ETANOL,3.74,BRANCA
SE,RJ,VOLTA REDONDA,RUA GOMES FILHO,44,RETIRO,27275090,GNV,5.19,BRANCA
N,PA,PARAUAPEBAS,RUA PADRE JOSIMO,SN,DA PAZ,68515000,GASOLINA,6.48,IPIRANGA
N,PA,PARAUAPEBAS,RUA PADRE JOSIMO,SN,DA PAZ,68515000,GASOLINA ADITIVADA,6.68,IPIRANGA
N,PA,PARAUAPEBAS,RUA PADRE JOSIMO,SN,DA PAZ,68515000,DIESEL,6.78,IPIRANGA
N,PA,PARAUAPEBAS,RUA PADRE JOSIMO,SN,DA PAZ,68515000,DIESEL S10,6.78,IPIRANGA
N,PA,PARAUAPEBAS,RUA PADRE JOSIMO,SN,DA PAZ,68515000,ETANOL,5.06,IPIRANGA
NE,MA,IMPERATRIZ,RUA  MARANHAO,763,CENTRO,65901590,GASOLINA,5.48,VIBRA
NE,MA,IMPERATRIZ,RUA  MARANHAO,763,CENTRO,65901590,GASOLINA ADITIVADA,5.63,VIBRA
NE,MA,IMPERATRIZ,RUA  MARANHAO,763,CENTRO,65901590,DIESEL,5.89,VIBRA
NE,MA,IMPERATRIZ,RUA  MARANHAO,763,CENTRO,65901590,DIESEL S10,5.99,VIBRA
NE,MA,IMPERATRIZ,RUA  MARANHAO,763,CENTRO,65901590,ETANOL,4.55,VIBRA
N,TO,GURUPI,AVENIDA MINAS GERAIS,1300,CENTRO,77403110,GASOLINA,5.89,BRANCA
N,TO,GURUPI,AVENIDA MINAS GERAIS,1300,CENTRO,77403110,GASOLINA ADITIVADA,5.99,BRANCA
N,TO,GURUPI,AVENIDA MINAS GERAIS,1300,CENTRO,77403110,DIESEL,5.64,BRANCA
N,TO,GURUPI,AVENIDA MINAS GERAIS,1300,CENTRO,77403110,DIESEL S10,5.74,BRANCA
N,TO,GURUPI,AVENIDA MINAS GERAIS,1300,CENTRO,77403110,ETANOL,4.09,BRANCA
S,RS,GUAIBA,RUA BARRA DO RIBEIRO,211,COLUMBIA CITY,92717085,GASOLINA ADITIVADA,5.79,IPIRANGA
S,RS,GUAIBA,RUA BARRA DO RIBEIRO,211,COLUMBIA CITY,92717085,DIESEL,5.89,IPIRANGA
S,RS,GUAIBA,RUA BARRA DO RIBEIRO,211,COLUMBIA CITY,92717085,DIESEL S10,5.99,IPIRANGA
S,RS,GUAIBA,RUA BARRA DO RIBEIRO,211,COLUMBIA CITY,92717085,ETANOL,4.09,IPIRANGA
N,TO,GURUPI,AVENIDA SERGIPE,2086,LOTEAMENTO VILA ALAGOANA,77403120,GASOLINA,5.99,ALESAT
N,TO,GURUPI,AVENIDA SERGIPE,2086,LOTEAMENTO VILA ALAGOANA,77403120,DIESEL,5.89,ALESAT
N,TO,GURUPI,AVENIDA SERGIPE,2086,LOTEAMENTO VILA ALAGOANA,77403120,DIESEL S10,5.99,ALESAT
N,TO,GURUPI,AVENIDA SERGIPE,2086,LOTEAMENTO VILA ALAGOANA,77403120,ETANOL,3.99,ALESAT
SE,MG,CARATINGA,AVENIDA JOAO CAETANO NASCIMENTO,1200,LIMOEIRO,35300104,GASOLINA,5.76,IPIRANGA
SE,MG,CARATINGA,AVENIDA JOAO CAETANO NASCIMENTO,1200,LIMOEIRO,35300104,GASOLINA ADITIVADA,5.89,IPIRANGA
SE,MG,CARATINGA,AVENIDA JOAO CAETANO NASCIMENTO,1200,LIMOEIRO,35300104,DIESEL,5.89,IPIRANGA
